id,published_at,title,symbol,name,snippet,highlight,url,sentiment
5,2023-06-15T06:39:13.000000Z,Bill Gates visits China as leaders try to revive foreign business interest,AAPL,Apple Inc.,"Microsoft Corp. co-founder Bill Gates says he is in Beijing, joining a series of foreign business figures who have visited China as the ruling Communist Party t...",". — Bill Gates (@BillGates) June 14, 2023

CEOs of global companies including Elon Musk of Tesla Ltd and <em>Apple</em> <em>Inc</em>.'s Tim Cook have visited China this year and met Premier Li Qiang, the top economic official, and cabinet ministers following the end of anti-virus controls that blocked most international travel.",https://www.thehindubusinessline.com/info-tech/bill-gates-visits-china-to-meet-development-partners/article66971248.ece,-772
1,2023-06-15T06:37:34.000000Z,Bill Gates visits China as leaders try to revive foreign business interest,AAPL,Apple Inc.,"June 15, 2023 12:07 pm | Updated 12:07 pm IST - BEIJING

Microsoft Corp. co-founder Bill Gates says he is in Beijing, joining a series of foreign business figur...","CEOs of global companies including Elon Musk of Tesla Ltd. and <em>Apple</em> <em>Inc</em>.’s Tim Cook have visited China this year and met Premier Li Qiang, the top economic official, and Cabinet Ministers following the end of anti-virus controls that blocked most international travel.",https://www.thehindu.com/business/bill-gates-visits-china-as-leaders-try-to-revive-foreign-business-interest/article66971295.ece,-772
3,2023-06-15T06:27:43.000000Z,Bill Gates visits China as leaders try to revive foreign business interest,AAPL,Apple Inc.,"Microsoft Corp. co-founder Bill Gates says he is in Beijing, joining a series of foreign business figures who have visited China as the ruling Communist Party t...","CEOs of global companies including Elon Musk of Tesla Ltd. and <em>Apple</em> <em>Inc</em>.'s Tim Cook have visited China this year and met Premier Li Qiang, the top economic official, and Cabinet ministers following the end of anti-virus controls that blocked most international travel.",https://www.business-standard.com/world-news/bill-gates-visits-china-as-leaders-try-to-revive-foreign-business-interest-123061500272_1.html,-772
5,2023-06-15T06:19:32.000000Z,Bitcoin Wallet Zeus Gets The Boot From Apple After Tech Giant's Earlier Threat To Remove Jack Dorsey's Damus,AAPL,Apple Inc.,"The latest version of Zeus, a non-custodial Lightning-enabled Bitcoin BTC/USD wallet, has been rejected by Apple Inc AAPL, according to a tweet by the app’s f...","The latest version of Zeus, a non-custodial Lightning-enabled Bitcoin BTC/USD wallet, has been rejected by <em>Apple</em> <em>Inc</em> AAPL, according to a tweet by the app’s founder, Evan Kaloudis.

What Happened: The rejection by <em>Apple</em> occurred on Wednesday, and it is not clear why the new version was not accepted.",https://www.benzinga.com/markets/cryptocurrency/23/06/32868188/bitcoin-wallet-zeus-gets-the-boot-from-apple-after-tech-giants-earlier-threat-to-remove-ja,-822
1,2023-06-15T05:34:14.000000Z,Bill Gates visits China as leaders try to revive foreign business interest,AAPL,Apple Inc.,"FILE - Bill Gates reacts during a visit with Britain's Prime Minister Rishi Sunak at the Imperial College University, in central London, on Feb. 15, 2023. Micro...","CEOs of global companies including Elon Musk of Tesla Ltd. and <em>Apple</em> <em>Inc</em>.’s Tim Cook have visited China this year and met Premier Li Qiang, the top economic official, and Cabinet ministers following the end of anti-virus controls that blocked most international travel.",https://abcnews.go.com/Business/wireStory/bill-gates-visits-china-leaders-revive-foreign-business-100096958,-772
3,2023-06-15T04:52:35.000000Z,Bill Gates visits China as leaders try to revive foreign business interest,AAPL,Apple Inc.,"FILE - Bill Gates reacts during a visit with Britain's Prime Minister Rishi Sunak at the Imperial College University, in central London, on Feb. 15, 2023. Micro...","CEOs of global companies including Elon Musk of Tesla Ltd. and <em>Apple</em> <em>Inc</em>.’s Tim Cook have visited China this year and met Premier Li Qiang, the top economic official, and Cabinet ministers following the end of anti-virus controls that blocked most international travel.",https://finance.yahoo.com/news/bill-gates-visits-china-leaders-045235269.html?.tsrc=rss,-772
5,2023-06-15T04:32:13.000000Z,"En máximos históricos, la valoración de Apple es la más alta en un año",AAPL,Apple Inc.,"El rally de la tecnología este ejercicio es inigualable. Así lo demuestra la subida que acumula el Nasdaq 100 en el año, del 36%, el índice más alcista ent...","Nvidia, Microsoft y <em>Apple</em> son las tres compañías que más puntos están aportando a la subida del Nasdaq este 2023. La de la manzana, de hecho, marcó nuevos máximos históricos este martes y la valoración del mercado ya es la más alta en un año.",https://www.eleconomista.es/mercados-cotizaciones/noticias/12324017/06/23/en-maximos-historicos-la-valoracion-de-apple-es-la-mas-alta-en-un-ano-.html,296
1,2023-06-15T03:58:57.000000Z,"Steady Earnings, Strong Labor Markets And Moderating Inflation: Buy SPY On Dips (SP500)",AAPL,Apple Inc.,"John Kevin

After a tumultuous first 5 months with several twists and turns, including one of the largest bank closures and subsequent recovery in recent U.S. h...","The top 30 performers include heavyweights, <em>Apple</em> (AAPL) Amazon (AMZN) Alphabet (GOOG) and Microsoft (MSFT). The rally has been top heavy with these magnificent seven boosting their market cap to $10.3Tr or about 28% of the S&P 500's market cap of $36.9Tr.

About 200 companies in the S&P 500 or 40% are still down year to date.",https://seekingalpha.com/article/4611606-steady-earnings-strong-labor-markets-and-moderating-inflation-buy-the-spy-on-dips,8.625
3,2023-06-15T03:25:42.000000Z,Apple May Shift Nearly 18% Of iPhone Production To India By 2025: BofA Securities,AAPL,Apple Inc.,"Apple Inc. is seen moving nearly a fifth of its global iPhone production to India in the next two years, underscoring the growing importance of Asia’s third l...","<em>Apple</em> <em>Inc</em>. is seen moving nearly a fifth of its global iPhone production to India in the next two years, underscoring the growing importance of Asia’s third largest economy in the shifting sands that is the global supply chain for electronics manufacturing.",https://www.bqprime.com/business/apple-may-shift-nearly-18-of-iphone-production-to-india-by-2025-bofa-securities,4.939
5,2023-06-15T03:12:21.000000Z,Tracking Chase Coleman's Tiger Global Portfolio - Q1 2023 Update,AAPL,Apple Inc.,"Grafissimo

This article is part of a series that provides an ongoing analysis of the changes made to Chase Coleman’s Tiger Global Management 13F stock portfo...","New Stakes:

Taiwan Semi (TSM), <em>Apple</em> <em>Inc</em>. (AAPL), and XP Inc. (XP): TSM is a 1.34% of the portfolio position established this quarter at prices between ~$74 and ~$98 and the stock currently trades well above that range at ~$107. The 1.28% AAPL stake was purchased at prices between ~$125 and ~$165 and it now goes for ~$184.",https://seekingalpha.com/article/4611601-chase-coleman-tiger-global-portfolio-q1-2023-update,6.633
1,2023-06-15T00:48:35.000000Z,Why Accenture And Cadence Will Be Winners In The Next Phase Of Deglobalization,AAPL,Apple Inc.,"The Accenture logo is seen in this illustration photo in Warsaw, Poland (Photo by Jaap ... [+] Arriens/NurPhoto via Getty Images) NurPhoto via Getty Images




...","The Wall Street Journal reported this week that <em>Apple</em> <em>Inc</em>. (AAPL) is making plans to move production from China.

It would easy for investors to focus on the negatives. There is another way.

Reining in globalization will lead to new infrastructure in all of the major regions of the world.",https://www.forbes.com/sites/jonmarkman/2023/06/14/why-accenture-and-cadence-will-be-winners-in-the-next-phase-of-deglobalization/,4.404
3,2023-06-14T23:58:59.000000Z,"Fed Special: Rates Held, Powell's Tell And Market Impact With Chaim Siegel",AAPL,Apple Inc.,"Drew Angerer/Getty Images News

Listen on the go! Subscribe to Wall Street Breakfast on Apple Podcasts and Spotify

Chaim Siegel of Elazar Advisors joins Senior...","Subscribe to Wall Street Breakfast on <em>Apple</em> Podcasts and Spotify

Chaim Siegel of Elazar Advisors joins Senior Executive Editor Kim Khan for a breakdown of Wednesday’s Fed decision. What the hawkish pause means for the equity rally, why the market is skeptical about Jay Powell’s rate cut pronouncement and how jobless claims remain crucial.",https://seekingalpha.com/article/4611581-fed-special-rates-held-powells-tell-and-market-impact-with-chaim-siegel,-5.267
5,2023-06-14T23:52:29.000000Z,"Fed Shocker: FOMC Hits Pause Button, But Signals Two More Hikes In 2023",AAPL,Apple Inc.,"Chip Somodevilla

June's FOMC meeting brought traders the long-awaited pause in the Fed's interest rate hiking campaign. However, the pause came with a kicker?...","For example, <em>Apple</em> (AAPL) rising 47% this year while analysts downgrade their earnings expectations is generally indicative of a bubble. It varies in magnitude, but the story is more or less the same for the rest of big tech.",https://seekingalpha.com/article/4611582-fed-shocker-fomc-hits-pause-button-but-signals-two-more-hikes-in-2023,0.0
1,2023-06-14T22:25:00.000000Z,野村インデックスファンド・外国株式はどのような投資信託か？商品概要とおすすめポイント 野村インデックスファンド・外国株式のメリットも解説,AAPL,Apple Inc.,"野村インデックスファンド・外国株式は野村アセットマネジメントのインデックスファンドです。

外国の株式市場を?...","＜組入上位5業種＞

業種 比率 ソフトウェア 7.5% 医薬品 5.4% 銀行 5.4% コンピュータ・周辺機器 5.4% 石油・ガス・消耗燃料 5.0%

＜組入上位銘柄10社＞

社名 割合 <em>APPLE</em> <em>INC</em> 5.2% MICROSOFT CORP 4.2% AMAZON.COM INC 2.0% NVIDIA CORP 1.3% ALPHABET INC-CL A 1.2% ALPHABET INC-CL C 1.2% META PLATFORMS INC-CLASS A 1.0% EXXON MOBIL CORP 0.9% UNITEDHEALTH GROUP INC 0.9% TESLA INC 0.8%

組入上位の割合は、ソフトウェアが7.5％、医薬品が5.4％となっています",https://limo.media/articles/-/41791,0.0
3,2023-06-14T21:45:20.000000Z,Apple (AAPL) Outpaces Stock Market Gains: What You Should Know,AAPL,Apple Inc.,"This page has not been authorized, sponsored, or otherwise approved or endorsed by the companies represented herein. Each of the company logos represented herei...",<em>Apple</em> (AAPL) Outpaces Stock Market Gains: What You Should Know,https://www.zacks.com/stock/news/2108488/apple-aapl-outpaces-stock-market-gains-what-you-should-know?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_6-2108488,0.34
5,2023-06-14T21:45:20.000000Z,Apple (AAPL) Outpaces Stock Market Gains: What You Should Know,AAPL,Apple Inc.,"In the latest trading session, Apple (AAPL) closed at $183.95, marking a +0.35% move from the previous day. This move outpaced the S&P 500's daily gain of 0.08%...","In the latest trading session, <em>Apple</em> (AAPL) closed at $183.95, marking a +0.35% move from the previous day. This move outpaced the S&P 500's daily gain of 0.08%. Elsewhere, the Dow lost 0.68%, while the tech-heavy Nasdaq lost 0.61%.",https://finance.yahoo.com/news/apple-aapl-outpaces-stock-market-214520770.html?.tsrc=rss,-516
1,2023-06-14T21:31:02.000000Z,PCI Security Standards Council Selects Inter&Co for its 2023-2025 Board of Advisors,AAPL,Apple Inc.,"Inter is the only Brazilian bank represented among 52 of the world’s leading companies in the payments space

BELO HORIZONTE, Brazil, June 14, 2023 (GLOBE NEW...","The PCI SSC Board of Advisors is comprised of some of the world’s leading payments stakeholders from all sectors, including Amazon, <em>Apple</em>, Microsoft, Bank of America, and PayPal. The PCI SSC was originally founded in 2006 by Mastercard, Visa, American Express, Discover, and JCB – five of the largest credit card brands in the world.",https://www.marketscreener.com/quote/stock/INTER-CO-INC-139769773/news/PCI-Security-Standards-Council-Selects-Inter-Co-for-its-2023-2025-Board-of-Advisors-44114865/,5.106
3,2023-06-14T21:06:33.000000Z,Apple Will Automatically Block Unwanted Nude Photos For You,AAPL,Apple Inc.,"Apple Inc. has introduced a noteworthy addition to its latest iOS 17, a feature designed to notify individuals when they receive unsolicited explicit content.

...","<em>Apple</em> <em>Inc</em>. has introduced a noteworthy addition to its latest iOS 17, a feature designed to notify individuals when they receive unsolicited explicit content.",https://finance.yahoo.com/news/apple-automatically-block-unwanted-nude-210633189.html?.tsrc=rss,0.0
5,2023-06-14T21:01:00.000000Z,Visualizing the Future: Liquid Crystal Display LCD Market Size Is Anticipated to Exceed $231.75 Billion by 2030 with 6.28% CAGR in Global Electronics Sector,AAPL,Apple Inc.,"NEW YORK, June 14, 2023 /PRNewswire/ -- As per Zion Market Research study, The global liquid crystal display (LCD) market size was worth around USD 142.36 billi...",The global liquid crystal display (LCD) market is projected to witness the highest growth in Asia-Pacific and the main reason for high regional growth is the dominant authority of China as the world's largest supplier of LCD screens to several end-user verticals including some of its competitors in the consumer group segment such as <em>Apple</em> <em>Inc</em>.,https://www.prnewswire.com/news-releases/visualizing-the-future-liquid-crystal-display-lcd-market-size-is-anticipated-to-exceed-231-75-billion-by-2030-with-6-28-cagr-in-global-electronics-sector-301850814.html,6.705
1,2023-06-14T20:48:15.000000Z,Dow Jones Today: Index Falls on Fed’s 'Pause',AAPL,Apple Inc.,"Key Takeaways The Dow fell 0.8% Wednesday, weighed on by a more than 6% drop in UnitedHealth Group, the index's most heavily weighted component.

Disney shares ...","Technology was another sector that moved higher, with Microsoft (MSFT) up 0.9%, <em>Apple</em> (AAPL) up 0.4%, and Cisco Systems (CSCO) moving up 0.3%.",https://www.investopedia.com/dow-jones-today-june-14-2023-7546822,0.0
3,2023-06-14T20:48:00.000000Z,Ad Astra Technology Summit Returns for its Second Annual Event with Steve Wozniak as Featured Speaker,AAPL,Apple Inc.,"The summit is presented by FlagshipKansas.Tech

WICHITA, Kan., June 14, 2023 /PRNewswire/ -- The award-winning annual Ad Astra Technology Summit is set to retur...","Ad Astra Technology Summit features a captivating fireside chat with Steve Wozniak, legendary co-founder of <em>Apple</em> <em>Inc</em>., moderated by Luis Rodriguez, FlagshipKansas.Tech Immediate Past Chair.",https://www.prnewswire.com/news-releases/ad-astra-technology-summit-returns-for-its-second-annual-event-with-steve-wozniak-as-featured-speaker-301851300.html,0.0
5,2023-06-14T20:40:09.000000Z,"Puma launches metaverse experience: Nifty Newsletter, June 7–13 By Cointelegraph",AAPL,Apple Inc.,"Published Jun 14, 2023 03:00PM ET Updated Jun 14, 2023 04:40PM ET

© Reuters.

AAPL +0.35% Add to/Remove from Watchlist GME -4.64% Add to/Remove from Watchlist...","Check out Meta CEO Mark Zuckerberg’s comments on the new <em>Apple</em> (NASDAQ: ) Vision Pro headset, and how NFT platform Enjin has launched a new blockchain.",https://www.investing.com/news/cryptocurrency-news/puma-launches-metaverse-experience-nifty-newsletter-june-713-3105681,3.612
1,2023-06-14T20:09:16.000000Z,Major indices mixed after FOMC hawkish pause,AAPL,Apple Inc.,"The FOMC kept rates unchanged but the dot plot forecasts 50 basis point hikes between now and the end of the year.

The initial reaction was to the downside in ...","It shares rose 1.52%

Looking at some other stocks

Nvidia rose $19.75 or 4.81%

Intel rose $1.67 or 4.92%

Unity software, which <em>Apple</em> cited as a software provider for its VR initiative, search by $2.45 or 6.35%

Oracle which announced earnings Earnings A company’s earnings represent its profits or net benefits as a result of its operation.Earnings",https://www.forexlive.com/news/major-indices-mixed-after-fomc-hawkish-pause-20230614/,7.717
3,2023-06-14T19:18:48.000000Z,Apple: Major Market Correction Likely Ahead (NASDAQ:AAPL),AAPL,Apple Inc.,"EKIN KIZILKAYA

Investment Thesis

Apple Inc. (NASDAQ:AAPL) has provided investors with significant returns for a good part of the last decade.

Their ability t...","EKIN KIZILKAYA

Investment Thesis

<em>Apple</em> <em>Inc</em>. (<em>NASDAQ:AAPL</em>) has provided investors with significant returns for a good part of the last decade.

Their ability to maintain a strong operating and net margin even in the most difficult of economic environments highlights just how powerful the company has become in the tech industry.",https://seekingalpha.com/article/4611525-apple-major-market-correction-likely-ahead,8.532
5,2023-06-14T19:12:07.000000Z,NVIDIA Corporation (NVDA) Nasdaq London Investor Conference (Transcript),AAPL,Apple Inc.,"NVIDIA Corporation (NASDAQ:NVDA) Nasdaq London Investor Conference Call June 14, 2023 11:30 AM ET

Company Participants

Colette Kress - Chief Financial Officer...","But every other era was that the ecosystem was a vertically integrated from a single company IBM and mainframes, digital, equipment corporation, and mini computers, Nokia and feature phones, <em>Apple</em> and smartphones.",https://seekingalpha.com/article/4611536-nvidia-corporation-nvda-nasdaq-london-investor-conference-transcript,0.0
1,2023-06-14T18:33:02.000000Z,Wall Street cierra con signo mixto tras la Fed,AAPL,Apple Inc.,"El Dow Jones ha cedido un 0,68% pero tanto el S&P 500 como el Nasdaq han cerrado al alza el día en el que se han conocido las previsiones de la Reserva Federal...","En cambio, Microsoft, <em>Apple</em> y Meta han cerrado al alza.

El S&P 500, por su parte, ha despedido el día con un ligero avance del 0,08% en los 4.372 puntos.",https://www.expansion.com/mercados/2023/06/14/648a0503468aeba1438b460e.html,3.612
3,2023-06-14T18:32:49.000000Z,Hong Kong protest anthem's online presence fades as govt seeks total ban By Reuters,AAPL,Apple Inc.,"Published Jun 14, 2023 02:25PM ET Updated Jun 14, 2023 02:32PM ET

© Reuters. FILE PHOTO: A group of music performers plays a protest song ""Glory to Hong Kong""...",A Reuters search for the song’s Chinese title on <em>Apple</em> (NASDAQ: )'s iTunes Store and KKBOX and a search for the song's English title on Facebook and Instagram’s Reels only showed a Taiwan version of the song by Taiwanese rock band The Chairman.,https://www.investing.com/news/world-news/hong-kong-protest-anthems-online-presence-fades-as-govt-seeks-total-ban-3105626,0.0
5,2023-06-14T18:30:00.000000Z,Exploring Mining Podcast - News from Mining Stocks (NYSE: RIO) (NYSE: MT) (TSXV: APN) (TSXV: KNC),AAPL,Apple Inc.,"Vancouver, Kelowna, Delta, BC - June 14, 2023 (Investorideas.com Newswire) Investorideas.com, a global investor news source covering mining and metals stocks re...","Listen to the podcast:

https://www.investorideas.com/Audio/Podcasts/2023/061423-Mining.mp3

Exploring Mining Podcast - News from Mining Stocks (NYSE: RIO) (NYSE: MT) (TSXV: APN) (TSXV: KNC)

SHARE PODCAST:

Listen to Exploring Mining podcast on iTunes <em>Apple</em> podcasts

Listen to Exploring Mining on Spotify

Rio Tinto Group (NYSE:RIO) is investing $1.1",https://www.investorideas.com/news/2023/exploring-mining/06141RIO-MT-APN-KNC.asp,4.466
1,2023-06-14T17:04:10.000000Z,Na Wall Street niepewność i oczekiwanie na decyzję Fed,AAPL,Apple Inc.,"Lucas Jackson / Reuters / Forum

S&P 500 rośnie ok. półtorej godziny po rozpoczęciu środowej sesji o 0,2 proc., ale Dow Jones Industrial Average traci 0,4 ...","<em>Apple</em> odrabia wtorkowe straty i drożeje w środę o 0,2 proc. Nvidia zyskuje 2,1 proc, a Meta 0,8 proc. Netflix również drożeje - o 2,2 proc.",https://www.pb.pl/na-wall-street-niepewnosc-i-oczekiwanie-na-decyzje-fed-1188006,0.0
3,2023-06-14T16:26:48.000000Z,"IWV: Successfully Met Expectations, Valuation Is Also Down",AAPL,Apple Inc.,"naphtalina/iStock via Getty Images

~ by Snehasish Chaudhuri, MBA (Finance).

iShares Russell 3000 ETF (NYSEARCA:IWV) is an exchange-traded fund (""ETF"") launche...","IWV’s Top Investments in Technology Stocks Generated Strong Price Growth

IWV’s top eight investments are all in the technology oriented businesses, namely <em>Apple</em> <em>Inc</em>. (AAPL), Meta Platforms, Inc. (META), NVIDIA Corporation (NVDA), Microsoft Corporation (MSFT), Amazon.com, Inc. (AMZN), Tesla, Inc. (TSLA), Alphabet Inc. Class C (GOOG), Alphabet Inc.",https://seekingalpha.com/article/4611485-iwv-successfully-met-expectations-valuation-is-also-down,8.176
5,2023-06-14T15:47:42.000000Z,"US companies scramble to cuts costs, pay down debt as interest rates surge",AAPL,Apple Inc.,"As the Federal Reserve decides whether to tighten the money supply further, corporate treasurers are scrambling to cope with the impact of more than a year of c...","Electronics giant <em>Apple</em> <em>Inc</em>. and telecom provider Verizon Communications Inc. are among the corporations that have seen their interest costs surge. In the case of Verizon, interest expense soared to $1.21 billion in the first quarter from $786 million in the same period a year earlier.",https://www.livemint.com/companies/news/us-companies-scramble-to-cuts-costs-pay-down-debt-as-interest-rates-surge-11686757328574.html,7.184
1,2023-06-14T15:43:41.000000Z,Nvidia trades to a new all-time high. AI euphoria continues.,AAPL,Apple Inc.,"Shares of Nvidia has reached a new all-time high of $422.76. That took out the high price from May 30 at $419.38. For the trading year, the price is now up 188....","Shares of <em>Apple</em> are trading up $0.94 or 0.51% $184.21. That would represent a new all-time high close for the stock. Its intraday high price reached $184.93 back on June 5.

Adobe has been on a tear recently and is currently up $3.52 or 0.73% at $482.32.",https://www.forexlive.com/technical-analysis/nvidia-trades-to-a-new-all-time-high-ai-euphoria-continues-20230614/,3.818
3,2023-06-14T15:31:09.000000Z,"H24 Finance : Carmignac, Rothschild & Co AM, Sycomore, BDL, Sanso, Tikehau, M&G, DNCA, Morgan Stanley, Amplegest, Tailor et OFI : Les positions des gérants...",AAPL,Apple Inc.,"....en 3min. Pierre Bermond vous présente chaque mois le podcast EOS Allocations / H24 Finance.

[Transcription disponible sous le podcast]

Les statistiques ?...","C’est Bank of America qui s’en est chargé : Les 7 merveilleux (<em>Apple</em>, Microsoft, Google, Amazon, Nvidia, Meta et Tesla). Il est vrai que ce sont ces titres qui ont porté à eux seuls le marché.",https://www.h24finance.com/news-17207.html,2.023
5,2023-06-14T15:12:00.000000Z,Bounce TV premieres exclusive new documentary 'Xernona Clayton: Life in Black and White' Juneteenth at 9 p.m. ET,AAPL,Apple Inc.,"""Whatever she does…she does in the spirit of love."" – Martin Luther King III

""She sees people for who they are – and what they are capable of achieving.""...","Brown Sugar is available on <em>Apple</em> TV, Roku, Chromecast, Comcast Xfinity X1, Cox Contour, VIZIO TVs, Amazon Prime Video, Amazon Fire TV, Google TV and Android and <em>Apple</em> smartphones and tablets. Visit www.BrownSugar.com for more information.",https://www.prnewswire.com/news-releases/bounce-tv-premieres-exclusive-new-documentary--xernona-clayton-life-in-black-and-white-juneteenth-at-9-pm-et-301849820.html,0.0
1,2023-06-15T23:23:21.000000Z,Акции Microsoft поставили рекорд после прогноза о годовом доходе от ИИ от $10 млрд,MSFT,Microsoft Corporation,"Акции Microsoft достигли рекордного уровня после того, как руководители компании спрогнози...","Акции <em>Microsoft</em> достигли рекордного уровня после того, как руководители компании спрогнозировали годовой доход от искусственного интеллекта (ИИ) от $10 млрд, передает CNBC.",https://www.forbes.ru/tekhnologii/491031-akcii-microsoft-postavili-rekord-posle-prognoza-o-godovom-dohode-ot-ii-ot-10-mlrd,0.0
3,2023-06-15T23:15:38.000000Z,TMH Market Open: ASX to open green following sixth consecutive night of Wall Street gains,MSFT,Microsoft Corporation,"Be the first with the news that moves the market

Subscribe Be the first with the news that moves the market

Australian shares are set to open in the green, fo...","Tech giants <em>Microsoft</em> and Oracle both gained an uptick of more than three per cent. Apple increased just one per cent.

While US jobless claims surpassed expectations, sales unexpectedly rose in May, with data showing consumers increased spending on vehicles and building materials. The news could help stave off a recession in the near term.",https://themarketherald.com.au/tmh-market-open-asx-to-open-green-following-sixth-consecutive-night-of-wall-street-gains-2023-06-16/,6.908
5,2023-06-15T23:09:00.000000Z,Tales of Stock Compounding: Does It Always Work?,MSFT,Microsoft Corporation,"(1:00) - The Power of Compounding: How Long Do You Need To Invest?

(8:50) - How Warren Buffett’s Neighbors Became Millionaires

(17:45) - Stocks With The Pow...","<em>Microsoft</em> Corp. (MSFT)

We are all familiar with the <em>Microsoft</em> millionaires from the 1980s and 90s due to the dot-com boom.

But what if you bought on Jan 3, 2005, after the dot-com bust, and held through June 13, 2023? 100 shares purchased on Jan 3, 2005 would have cost you $2674. By 2023, it would have been up 1,150% to $33,429.",https://finance.yahoo.com/news/tales-stock-compounding-does-always-230900321.html?.tsrc=rss,296
1,2023-06-15T23:08:13.000000Z,‘Hocus Pocus’,MSFT,Microsoft Corporation,À hora que este texto for lido já terá havido mais um episódio da série mais seguida dos últimos tempos: vai a Reserva Federal (Fed) subir de novo a taxa ...,"Wall Street, por outro lado, agradece a pausa, que dá mais um empurrão ao mercado: o S&P 500 já subiu 12% desde o início do ano, embora fortemente concentrado nas empresas grandes cujas estratégias envolvem a inteligência artificial: a Nvidia está a subir mais de 160% desde o início do ano, a <em>Microsoft</em> mais de 35%, a Meta 120%.",https://jornaleconomico.pt/noticias/hocus-pocus/,6.908
3,2023-06-15T22:59:09.000000Z,The Foundation Of Your Thematic AI Portfolio Should Be Microsoft,MSFT,Microsoft Corporation,"Jean-Luc Ichard

""AI's record of barefaced public deception is unparalleled in the annals of academic study."" -T. Rozak

Artificial Intelligence has made a dram...","Whatever happens far in the future, it is safe to say that <em>Microsoft</em> (<em>NASDAQ:MSFT</em>) has the best near-term prospects of capitalizing on AI in a way that is accretive to shareholders. It also has more juice to squeeze than its mega-cap peers regarding potential efficiencies from AI.",https://seekingalpha.com/article/4611839-the-foundation-of-your-thematic-ai-portfolio-should-be-microsoft,8.979
5,2023-06-15T22:45:41.000000Z,Wall Street célèbre la pause des relèvements de taux de la Fed,MSFT,Microsoft Corporation,"

Un opérateur du New York Stock Exchange (GETTY IMAGES NORTH AMERICA/AFP/SPENCER PLATT)

La Bourse de New York a célébré avec enthousiasme jeudi la pause d...","Sur le Nasdaq, <em>Microsoft</em> a grimpé de 3,19% à 348,10 dollars, la méga-capitalisation touchant un nouveau record à presque 2.600 milliards de dollars.

© 2023 AFP

Vous avez aimé cet article ? Partagez-le avec vos amis avec les boutons ci-dessous.",https://www.abcbourse.com/marches/wall-street-celebre-la-pause-des-relevements-de-taux-de-la-fed_598094,6.369
1,2023-06-15T22:25:26.000000Z,Stock rally is deepening beyond AI-fueled craze,MSFT,Microsoft Corporation,"(June 16): The stock rally driven by the exuberance surrounding artificial intelligence is widening beyond the tech industry, defying naysayers and raising conc...","<em>Microsoft</em> Corp, which has unveiled a procession of AI-based products in recent months, climbed to a record. Lennar Corp led a rally in homebuilders, restaurant chain Cava Group Inc almost doubled in its trading debut and Delta Air Lines Inc climbed for a 15th straight session.",https://theedgemalaysia.com/node/671408,2.263
3,2023-06-15T21:05:16.000000Z,Why Microsoft Stock Outpaced the Market Today,MSFT,Microsoft Corporation,"What happened Microsoft (NASDAQ: MSFT), a somewhat surprising tech sector pace-setter of late, had yet another winning session on the stock market Thursday. The...","What happened <em>Microsoft</em> (<em>NASDAQ</em>: <em>MSFT</em>), a somewhat surprising tech sector pace-setter of late, had yet another winning session on the stock market Thursday. The veteran software company's share price rose by 3.",https://finance.yahoo.com/m/2404fa9b-7d7a-30a8-8b8b-802ab104d918/why-microsoft-stock-outpaced.html?.tsrc=rss,7.533
5,2023-06-15T21:02:58.000000Z,"Dow Jones Futures: Stocks Run As Microsoft Roars, But This Risk Grows; Adobe Hails 'AI Era'",MSFT,Microsoft Corporation,"Dow Jones futures tilted lower after hours, along with S&P 500 futures and Nasdaq futures. Adobe (ADBE) rose overnight on strong results and earnings guidance.
...","<em>Microsoft</em> (MSFT) was a big driver for the major indexes, with Apple (AAPL) and Meta Platforms (META) also contributing. But market breadth was strong.

Cava (CAVA) surged 99% in its debut Thursday, after CAVA stock priced its IPO at 22 a share, above the expected range. CAVA stock opened at 42 and closed at 43.78.",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-stocks-run-as-microsoft-roars-but-this-risk-grows-adobe-hails-ai-era/,6.705
1,2023-06-15T20:58:05.000000Z,Wall Street célèbre en hausse la pause des relèvements de taux de la Fed,MSFT,Microsoft Corporation,"New York (awp/afp) - La Bourse de New York a célébré avec enthousiasme jeudi la pause de la Fed dans les hausses de taux, ignorant ses avertissements concern...","Sur le Nasdaq, <em>Microsoft</em> a grimpé de 3,19% à 348,10 dollars, la méga-capitalisation touchant un nouveau record à presque 2.600 milliards de dollars.

afp/rp",https://www.zonebourse.com/cours/devise/AUSTRALIAN-DOLLAR-US-DO-2373531/actualite/Wall-Street-celebre-en-hausse-la-pause-des-relevements-de-taux-de-la-Fed-44124585/,6.908
3,2023-06-15T20:47:31.000000Z,10 A-Rated Stocks Billionaires Are Loading Up On,MSFT,Microsoft Corporation,"In this piece, we will take a look at ten A-rated stocks billionaires are loading up on. For more stocks, head on over to 5 A-Rated Stocks Billionaires Are Load...","(NASDAQ:GOOG), and <em>Microsoft</em> <em>Corporation</em> (<em>NASDAQ:MSFT</em>) .

Our Methodology

To make our list of A-rated companies that billionaires are investing in, we first compiled a list of 34 large companies in terms of revenue and market capitalization that have their debt rated higher than A by Fitch, Moody’s, and S&P.",https://www.insidermonkey.com/blog/10-a-rated-stocks-billionaires-are-loading-up-on-1156788/,-3.612
